timestamp_start_iso,user,kind,duration_ttft,duration_taft,prompt_tokens,completion_tokens
2025-11-08T05:07:40.141,1,fixed,0.119271,37.461114,398,1000
2025-11-08T05:07:41.142,2,fixed,0.140770,37.515832,405,1000
2025-11-08T05:07:42.143,3,fixed,0.168773,37.969255,403,1000
2025-11-08T05:07:43.144,4,fixed,0.156663,38.337628,402,1000
2025-11-08T05:07:44.145,5,fixed,0.162585,38.565442,405,1000
2025-11-08T05:07:45.146,6,fixed,0.183225,38.860899,404,1000
2025-11-08T05:07:46.146,7,fixed,0.164448,39.258048,407,1000
2025-11-08T05:07:47.147,8,fixed,0.154119,39.482988,401,1000
2025-11-08T05:07:48.149,9,fixed,0.175831,39.871607,399,1000
2025-11-08T05:07:49.150,10,fixed,0.185882,40.216151,404,1000
2025-11-08T05:07:50.151,11,fixed,0.153925,40.545065,402,1000
2025-11-08T05:07:51.151,12,fixed,0.170161,40.681663,408,1000
2025-11-08T05:07:52.152,13,fixed,0.167218,40.999866,412,1000
2025-11-08T05:07:53.153,14,fixed,0.147909,41.293463,402,1000
2025-11-08T05:07:54.154,15,fixed,0.156401,41.558508,409,1000
2025-11-08T05:07:55.155,16,fixed,0.165177,41.670212,401,1000
2025-11-08T05:07:56.157,17,fixed,0.186419,41.914175,403,1000
2025-11-08T05:07:57.157,18,fixed,0.180890,46.427558,402,1000
2025-11-08T05:07:59.158,20,fixed,0.167247,51.892483,401,1000
2025-11-08T05:08:00.160,1,fixed,0.186294,54.201600,400,1000
2025-11-08T05:08:01.161,2,fixed,0.153260,56.251258,402,1000
2025-11-08T05:08:02.162,3,fixed,0.170827,58.045366,398,1000
2025-11-08T05:08:04.162,5,fixed,14.772368,41.659235,402,1000
2025-11-08T05:08:05.163,6,fixed,13.917205,41.513572,407,1000
2025-11-08T05:08:03.162,4,fixed,0.155628,60.634449,404,1000
2025-11-08T05:08:21.177,2,fixed,0.596248,41.882858,405,1000
2025-11-08T05:08:20.177,1,fixed,4.353706,41.768856,405,1000
2025-11-08T05:08:22.178,3,fixed,4.930503,41.424873,401,1000
2025-11-08T05:08:16.173,17,fixed,12.163684,41.404553,405,1000
2025-11-08T05:08:18.175,19,fixed,11.663945,41.077535,402,1000
2025-11-08T05:08:23.179,4,fixed,6.516927,41.221147,402,1000
2025-11-08T05:08:24.179,5,fixed,6.810606,41.608112,406,1000
2025-11-08T05:08:06.165,7,fixed,26.122232,41.627974,397,1000
2025-11-08T05:08:25.180,6,fixed,6.965074,41.769469,413,1000
2025-11-08T05:08:07.167,8,fixed,26.437165,41.946713,403,1000
2025-11-08T05:08:26.181,7,fixed,7.274977,42.094584,399,1000
2025-11-08T05:08:27.181,8,fixed,7.694295,42.133898,394,1000
2025-11-08T05:08:34.185,15,fixed,0.550155,52.619721,402,1000
2025-11-08T05:08:08.167,9,fixed,27.837127,65.393778,403,1000
2025-11-08T05:08:30.183,11,fixed,31.034532,40.903211,404,1000
2025-11-08T05:08:40.191,1,fixed,20.881159,41.048221,411,1000
2025-11-08T05:08:43.193,4,fixed,17.637755,41.290163,398,1000
2025-11-08T05:08:56.203,17,fixed,5.157277,40.759891,404,1000
2025-11-08T05:09:00.207,1,fixed,0.864864,41.048120,406,1000
2025-11-08T05:08:28.181,9,fixed,8.942344,67.219454,397,1000
2025-11-08T05:08:41.191,2,fixed,22.887342,42.627703,403,1000
2025-11-08T05:08:42.192,3,fixed,22.177224,42.337593,404,1000
2025-11-08T05:09:01.207,2,fixed,3.019708,42.478621,411,1000
2025-11-08T05:08:38.189,19,fixed,0.209332,71.269599,400,1000
2025-11-08T05:09:02.208,3,fixed,4.222142,43.197278,405,1000
2025-11-08T05:09:03.209,4,fixed,5.460950,43.388053,413,1000
2025-11-08T05:08:44.193,5,fixed,25.683902,43.477262,402,1000
2025-11-08T05:08:29.182,10,fixed,9.360220,75.795684,402,1000
2025-11-08T05:08:46.195,7,fixed,25.385442,48.814430,394,1000
2025-11-08T05:09:04.210,5,fixed,6.947967,49.016916,399,1000
2025-11-08T05:08:45.194,6,fixed,26.102911,53.778317,404,1000
2025-11-08T05:09:05.212,6,fixed,6.227020,53.516140,406,1000
2025-11-08T05:08:52.200,13,fixed,18.958376,55.139713,410,1000
2025-11-08T05:08:58.205,19,fixed,16.286717,61.609725,402,1000
2025-11-08T05:09:06.211,7,fixed,6.526227,62.677566,408,1000
2025-11-08T05:08:47.196,8,fixed,25.684170,65.799139,398,1000
2025-11-08T05:09:07.212,8,fixed,6.942439,65.881212,400,1000
2025-11-08T05:09:20.223,1,fixed,22.966867,41.968113,399,1000
2025-11-08T05:09:21.223,2,fixed,21.966392,41.967266,408,1000
2025-11-08T05:09:22.224,3,fixed,19.302879,43.050897,396,1000
2025-11-08T05:09:23.225,4,fixed,19.965364,41.967752,401,1000
2025-11-08T05:09:24.225,5,fixed,19.109154,41.822404,403,1000
2025-11-08T05:09:25.226,6,fixed,18.552942,41.378973,406,1000
2025-11-08T05:09:28.229,9,fixed,14.628975,42.299070,398,1000
2025-11-08T05:09:31.231,12,fixed,11.626860,42.299179,414,1000
2025-11-08T05:09:37.237,18,fixed,5.620871,42.299084,401,1000
2025-11-08T05:08:48.197,9,fixed,25.957863,74.357501,407,1000
2025-11-08T05:09:08.213,9,fixed,7.644174,73.954416,402,1000
2025-11-08T05:09:26.227,7,fixed,21.099686,43.299599,401,1000
2025-11-08T05:09:27.228,8,fixed,22.770363,49.024756,404,1000
